"V1","V2","V3","V4","V5","location.x","location.y","V8","V9","V10","V11","V12","V13","subtype","V15","uuid","V17","V18","level"
"2017-05-09 00:22:00:000","2017-05-09 00:23:00:000","Jakarta Barat",0,"ID",106.73363,-6.191605,233,1494288781351,5,1,"4","Arah Tangerang/Cilegon/Merak","JAM_MODERATE_TRAFFIC","JAM","6cd872fe-e99f-325b-8afd-72aa638f05a5",20170509,20170509,100
"2017-05-09 00:22:00:000","2017-05-09 00:23:00:000","Jakarta Barat",0,"ID",106.737279,-6.221701,7,1494288600246,5,0,"2","Haji Muchtar Raya","JAM_HEAVY_TRAFFIC","JAM","f111fc25-b0d1-3290-bcf9-cdc71e5d356b",20170509,20170509,200
"2017-05-09 00:22:00:000","2017-05-09 00:23:00:000","Jakarta Barat",0,"ID",106.737572,-6.20375,153,1494288649049,5,1,"4","Exit 09: Meruya/Srengseng","JAM_HEAVY_TRAFFIC","JAM","1a5caaf5-dd2c-3350-a8a2-e89970fbb886",20170509,20170509,200
"2017-05-09 00:22:00:000","2017-05-09 00:23:00:000","Jakarta Barat",0,"ID",106.738055,-6.204123,36,1494288999518,5,1,"2","Meruya Selatan","JAM_STAND_STILL_TRAFFIC","JAM","49222901-b585-3f11-b75d-eb354752f951",20170509,20170509,300
"2017-05-09 00:22:00:000","2017-05-09 00:23:00:000","Jakarta Barat",0,"ID",106.742897,-6.185765,359,1494289056095,5,1,"2","Puri Kembang Barat","JAM_HEAVY_TRAFFIC","JAM","a61ea6f6-de63-3d6b-ad5b-4755213ff83b",20170509,20170509,200
"2017-05-09 00:22:00:000","2017-05-09 00:23:00:000","Jakarta Barat",0,"ID",106.7435,-6.191243,86,1494289237489,5,2,"4","Arah Kebon Jeruk/RS Mata JEC/Tomang (Lewat Jalan Tol)","JAM_STAND_STILL_TRAFFIC","JAM","9f3e0279-0e40-3521-84f7-1bbb1f13fb45",20170509,20170509,300
"2017-05-09 00:22:00:000","2017-05-09 00:23:00:000","Jakarta Barat",0,"ID",106.7446,-6.218666,237,1494288797561,5,0,"2","Joglo Raya","JAM_HEAVY_TRAFFIC","JAM","ee0bafec-60aa-3c8d-b6c4-236f2c4ebc0b",20170509,20170509,200
"2017-05-09 00:22:00:000","2017-05-09 00:23:00:000","Jakarta Barat",0,"ID",106.747511,-6.197958,1,1494288326672,5,3,"2","Taman Jeruk Utama","JAM_STAND_STILL_TRAFFIC","JAM","fd791e64-b975-3285-a5f0-09fff7f147e7",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.761524,-6.249476,330,1494287692273,5,2,"4","Ke Ciledug/Tol Jkt-Tangerang/Soekarno-Hatta","HAZARD_ON_SHOULDER_CAR_STOPPED","WEATHERHAZARD","847b1b2a-c14d-3031-ba11-7a9a43b3ef16",20170509,20170509,150
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.762907,-6.256725,0,1493897221469,6,0,"\N","Bintaro Permai","ROAD_CLOSED_EVENT","ROAD_CLOSED","9374d8e0-815c-3fe0-85cc-87fa7f44615f",20170509,20170509,100
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.770182,-6.233975,315,1494288174112,5,0,"1","Lemigas C","","JAM","abcc360e-b231-3f76-be63-914f6c3b606d",20170509,20170509,100
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.771507,-6.273165,85,1494288623135,5,2,"2","Deplu Raya","JAM_STAND_STILL_TRAFFIC","JAM","9156e094-28be-3bb3-b899-5749d7fb95f2",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.77377,-6.273257,124,1494287578557,6,2,"2","Deplu Raya","JAM_HEAVY_TRAFFIC","JAM","dfd672ac-a41b-335e-bcd1-cc2268014c0d",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.775322,-6.25093,190,1494287951441,6,1,"1","Bendi Utama","JAM_HEAVY_TRAFFIC","JAM","7c4b782f-95c4-37d1-80a5-aa1efbcbf90a",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.775351,-6.27423,121,1494287540933,6,3,"2","Gedung Hijau Raya","JAM_STAND_STILL_TRAFFIC","JAM","d083fb7a-1ff6-3caf-8218-52ea39594d33",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.778196,-6.251811,15,1494287613280,5,0,"2","Ciputat Raya","JAM_HEAVY_TRAFFIC","JAM","62d4c774-1dc2-3f1f-a0b7-aedc7f6e465c",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.779562,-6.290083,303,1494288363590,6,1,"7","RA Kartini","JAM_HEAVY_TRAFFIC","JAM","3be42882-fa8b-39ef-8aca-05b7e3ef1c24",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.78173,-6.260582,353,1494288611663,5,1,"6","N12 Sultan Iskandar Muda","JAM_HEAVY_TRAFFIC","JAM","c94d5184-93a1-39e7-b25d-273a0e0c49db",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.781861,-6.297693,65,1494287395989,6,1,"2","Lebak Bulus 1","JAM_STAND_STILL_TRAFFIC","JAM","af95a107-0b5d-3f6e-8f75-ee770c59049e",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.783666,-6.237073,26,1494287929004,5,0,"7","N12 Teuku Nyak Arif","JAM_MODERATE_TRAFFIC","JAM","91f326d8-dcf3-360a-bae8-939a93cacb8b",20170509,20170509,100
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.784976,-6.223855,336,1494287540836,5,0,"1","Permata Berlian","JAM_STAND_STILL_TRAFFIC","JAM","5f965bcc-ae48-3bdd-99d0-11938d1a7e3e",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.789817,-6.235897,65,1494287491902,5,4,"2","Pakubuwono 6","JAM_MODERATE_TRAFFIC","JAM","b0617ea1-f3d2-3eb3-993b-ce3d0629a8a3",20170509,20170509,100
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.792484,-6.298062,87,1494287986662,5,2,"2","Lebak Bulus 2","JAM_HEAVY_TRAFFIC","JAM","1702fd93-83db-38b2-9953-4dc8b086ac2a",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.793231,-6.233834,61,1494287547096,5,4,"2","Pakubuwono 6","JAM_HEAVY_TRAFFIC","JAM","36d55fba-b367-33b5-a67a-8d44fc9c9eaa",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.793387,-6.312461,186,1494288478160,5,2,"7","Pondok Labu Raya","JAM_HEAVY_TRAFFIC","JAM","985f9e26-11c8-315e-918c-8e7bff5905f7",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.794413,-6.304237,8,1494287599240,5,2,"7","Fatmawati","JAM_STAND_STILL_TRAFFIC","JAM","dd87886d-0e14-337b-8d5f-66cd5a14b5be",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.795857,-6.284917,0,1493897226948,6,0,"\N","Fatmawati","ROAD_CLOSED_EVENT","ROAD_CLOSED","f51f619d-8370-3315-a56c-adb05dcc8fdd",20170509,20170509,100
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.796049,-6.230496,41,1494288046359,5,1,"2","Hang Lekir","JAM_HEAVY_TRAFFIC","JAM","608156a5-e661-3e08-ba18-ee8f93438f08",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.79617,-6.26396,97,1494288208506,5,1,"2","Haji Nawi Raya","JAM_HEAVY_TRAFFIC","JAM","0cc87cb1-3e15-3a20-9714-ec3e3780885b",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.796752,-6.24947,121,1494287653802,5,0,"2","Barito 2","JAM_MODERATE_TRAFFIC","JAM","b954d950-114d-3a56-963b-79e844a798f0",20170509,20170509,100
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.798211,-6.233026,90,1494287641505,5,4,"2","Pakubuwono 6","JAM_MODERATE_TRAFFIC","JAM","634b2b4f-622b-38bf-8b41-2afefb47f5c5",20170509,20170509,100
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.798721,-6.228879,278,1494287957930,5,4,"2","Hang Lekir 1","JAM_MODERATE_TRAFFIC","JAM","d79dedcd-9d00-3129-9f65-2780ee352ad5",20170509,20170509,100
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.799548,-6.297484,16,1494288202766,5,1,"1","Tundabara","JAM_STAND_STILL_TRAFFIC","JAM","7701134d-7769-3111-9dde-c45ae7ed3886",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.79978,-6.293952,272,1494288168192,5,2,"1","Intan","JAM_STAND_STILL_TRAFFIC","JAM","f304c6bc-5ba8-3b08-8952-b2b021dd8bf9",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.800125,-6.289314,93,1494288303819,5,1,"1","Cilandak 1","JAM_STAND_STILL_TRAFFIC","JAM","214ac464-c94e-305f-abe6-cb1252e70ce3",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.80135,-6.293731,103,1494287762448,5,2,"1","Intan","JAM_STAND_STILL_TRAFFIC","JAM","f4e0d536-efdc-3f94-b093-8f619f9ce0ac",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.806469,-6.292155,55,1494287848356,5,2,"7","\N","JAM_HEAVY_TRAFFIC","JAM","89cb589e-9ba6-364f-8de3-04d8529569c7",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.807935,-6.257975,357,1494288028618,6,1,"2","Pangeran Antasari","JAM_HEAVY_TRAFFIC","JAM","2f6b0f74-86c1-3492-beb7-7f759fa6b937",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.810979,-6.318666,276,1494287647297,5,2,"17","Bulin","JAM_STAND_STILL_TRAFFIC","JAM","30162019-4e7f-3d02-b99d-eb48044cec84",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.813362,-6.283621,1,1494288225356,5,1,"1","Benda Atas","JAM_STAND_STILL_TRAFFIC","JAM","604c66cd-9bf1-3276-89d3-520612eafd46",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.813552,-6.310468,7,1494287539528,5,1,"7","Cilandak KKO","JAM_STAND_STILL_TRAFFIC","JAM","896f9cb7-9cd9-3465-ae2c-9bc6e7f2692e",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.813919,-6.278953,280,1494287803802,5,0,"2","Benda Bawah","JAM_HEAVY_TRAFFIC","JAM","b55a2528-d1a3-360b-987a-32259ec045fc",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.818718,-6.286364,8,1494288554960,5,0,"2","Ampera Raya","JAM_MODERATE_TRAFFIC","JAM","e6ba1af7-2b4d-36a6-8d07-ee18584ebf15",20170509,20170509,100
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.819051,-6.27985,92,1494287549259,5,2,"2","Jalan Madrasah","JAM_HEAVY_TRAFFIC","JAM","64079af8-de35-32f7-937b-6191239b9854",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.819372,-6.282684,10,1494287627751,7,0,"2","Ampera Raya","","JAM","d385eee8-1757-32a5-a1e1-27a88a96deb3",20170509,20170509,100
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.819397,-6.282544,191,1494287674831,6,2,"2","Ampera Raya","JAM_STAND_STILL_TRAFFIC","JAM","876d4c2a-a2cc-38c4-805f-cfa9fad7730a",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.819628,-6.257272,283,1494287780772,6,0,"2","Kemang Utara","JAM_HEAVY_TRAFFIC","JAM","0163773f-05dd-3e3a-bfcb-de98d8d04daa",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.819787,-6.280284,189,1494287701156,6,2,"2","Ampera Raya","JAM_HEAVY_TRAFFIC","JAM","0f140317-f2b4-3fc6-9ca3-2743136a6492",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.820935,-6.274748,13,1494288155585,5,2,"2","Ampera Raya","JAM_HEAVY_TRAFFIC","JAM","0431ea80-9c9b-30f5-ac5c-4076cf7722f5",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.822018,-6.273649,243,1494288478174,5,2,"1","Kecapi","JAM_MODERATE_TRAFFIC","JAM","515d811a-8fee-3cef-a924-38498e9f420b",20170509,20170509,100
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.824589,-6.317811,93,1494288119686,5,1,"1","Sagu","JAM_STAND_STILL_TRAFFIC","JAM","42550936-fb91-3661-918b-ad081d0c8319",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.825277,-6.315011,8,1494287856711,5,1,"2","Kebagusan Raya","JAM_STAND_STILL_TRAFFIC","JAM","e0460c99-f494-3b80-a1cf-4932cae73026",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.825413,-6.314088,8,1494288444527,5,2,"2","Kebagusan Raya","JAM_STAND_STILL_TRAFFIC","JAM","2ae9ecc2-75f9-3f1a-b683-5a1062aedb69",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.82655,-6.238167,210,1494288158826,5,1,"7","Mampang Prapatan","JAM_HEAVY_TRAFFIC","JAM","90b8b8fe-2c12-3215-9486-f3e84229ae27",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.826586,-6.250703,351,1494287520901,5,0,"7","Mampang Prapatan","JAM_MODERATE_TRAFFIC","JAM","3bdebc7e-4930-3303-b2dc-b93a8f0c9a7f",20170509,20170509,100
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.828821,-6.285267,1,1494287712593,5,2,"1","\N","JAM_STAND_STILL_TRAFFIC","JAM","e0f62db1-e72d-36f6-a00d-6647cea12492",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.829955,-6.297817,299,1494288618658,5,2,"7","RA Kartini","JAM_HEAVY_TRAFFIC","JAM","6165a101-5367-31d6-8b35-d5f461629882",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.830106,-6.240159,88,1494288190241,6,0,"7","Flyover Gatot Subroto","JAM_MODERATE_TRAFFIC","JAM","8f67f0fb-a91e-364e-9f8f-f1293778759a",20170509,20170509,100
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.832213,-6.221751,346,1494288266653,5,0,"7","HR Rasuna Said","JAM_MODERATE_TRAFFIC","JAM","cdb7cb78-a51d-3883-a108-05c52636a825",20170509,20170509,100
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.832375,-6.239795,128,1494288095044,5,1,"4","Gerbang Tol Kuningan 2","JAM_HEAVY_TRAFFIC","JAM","0b84323c-7ac4-35a3-84b9-82d9163bc00e",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.832554,-6.278825,297,1494287929603,6,1,"2","Pejaten Raya","JAM_STAND_STILL_TRAFFIC","JAM","ee50acaf-959d-3caf-a1cb-bc489be186b5",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.832897,-6.239997,115,1494288456076,5,1,"6","N2 Gatot Subroto","JAM_STAND_STILL_TRAFFIC","JAM","536a9b94-0ecb-362d-b844-1ed07bf68688",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.833776,-6.205093,97,1494287921970,5,1,"7","Jalan Galunggung","JAM_MODERATE_TRAFFIC","JAM","9c556846-b999-31bb-8fda-a3289b425dab",20170509,20170509,100
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.834371,-6.247997,270,1494287810179,5,1,"1","Tegal Parang Selatan 1 (Haji Ali)","HAZARD_ON_ROAD_CAR_STOPPED","WEATHERHAZARD","19605b72-2607-3ccd-80ae-572f116cf087",20170509,20170509,150
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.835223,-6.333156,353,1494287501830,5,2,"7","Lenteng Agung Barat","JAM_MODERATE_TRAFFIC","JAM","327a4cef-7f9b-3ec3-b09a-f99fac77cb33",20170509,20170509,100
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.835521,-6.241327,284,1494288302135,5,0,"6","N2 Gatot Subroto","JAM_MODERATE_TRAFFIC","JAM","36dca5e3-35c5-3066-8abf-5d54b5604dc4",20170509,20170509,100
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.838413,-6.302692,291,1494287379071,6,2,"7","RA Kartini","JAM_HEAVY_TRAFFIC","JAM","9dd3cc47-2e27-3899-a757-88a77c160395",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.839048,-6.306303,9,1494288605721,5,2,"7","Lenteng Agung Barat","JAM_STAND_STILL_TRAFFIC","JAM","21e49a5a-546f-3a41-aa0f-1e554d1ff680",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.8426,-6.251358,4,1494287715756,6,3,"7","Pasar Minggu Raya","JAM_HEAVY_TRAFFIC","JAM","4fede87d-c1ed-3d39-bb23-e74cf36a3b25",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.844047,-6.232385,321,1494287821366,5,2,"1","Ditjen Minerba","JAM_MODERATE_TRAFFIC","JAM","f7082bbe-da51-3168-8ebf-1827c04c460a",20170509,20170509,100
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.844687,-6.238254,326,1494287648843,6,2,"2","Prof DR Supomo","JAM_HEAVY_TRAFFIC","JAM","dcb055c4-8f2b-378a-ab67-d9a56a5bedbb",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.844926,-6.240752,28,1494287637223,5,2,"2","Prof DR Supomo","JAM_HEAVY_TRAFFIC","JAM","32ada342-d6ec-34e8-90b2-6af98fc14407",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.846886,-6.244023,185,1494288145573,5,2,"2","Pancoran Timur 2","JAM_STAND_STILL_TRAFFIC","JAM","2e8f0dea-8a44-3665-8883-d3447c837d90",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.847263,-6.304316,275,1494287733954,5,4,"7","TB Simatupang","JAM_HEAVY_TRAFFIC","JAM","9f08c14e-c40f-3f0e-bcd3-20de6b43c085",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",0,"ID",106.858543,-6.242172,0,1494287686594,6,0,"1","Tebet Timur Dalam 11","JAM_STAND_STILL_TRAFFIC","JAM","d74e7d8f-72d6-3f3a-a024-7686feb44a8a",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",1,"ID",106.780315,-6.291819,14,1494288158137,7,1,"2","Adhyaksa","JAM_STAND_STILL_TRAFFIC","JAM","d423d1e0-6cd4-3fe1-b0f7-d1b9c46b3587",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",1,"ID",106.798723,-6.230385,23,1494287698973,7,4,"7","Sisingamangaraja","JAM_HEAVY_TRAFFIC","JAM","d3a55388-d2b5-34db-9be7-0eb3dd470ba3",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",1,"ID",106.804515,-6.292572,270,1494287897077,7,3,"7","RA Kartini","JAM_HEAVY_TRAFFIC","JAM","b7080aec-e661-3a07-a244-90ddd90551e8",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",1,"ID",106.825664,-6.240499,1,1494287757137,7,2,"7","Mampang Prapatan","JAM_HEAVY_TRAFFIC","JAM","757498f2-84c9-3336-b559-96930ad844c6",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",1,"ID",106.826052,-6.311328,105,1494287659842,7,0,"2","Kebagusan Raya","JAM_HEAVY_TRAFFIC","JAM","3e9a1a5f-f80b-3969-b360-aebb00837bf8",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",1,"ID",106.82866,-6.259999,346,1494287537536,7,5,"7","Mampang Prapatan","JAM_HEAVY_TRAFFIC","JAM","346c9052-432f-33b1-a3f4-950675da1149",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",1,"ID",106.829122,-6.261488,338,1494287410428,7,1,"7","Mampang Prapatan","JAM_STAND_STILL_TRAFFIC","JAM","e00d96e2-a40c-3f67-a7e0-5a97e805c917",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",1,"ID",106.830458,-6.263294,0,1494287274327,7,1,"7","Warung Jati Barat","JAM_STAND_STILL_TRAFFIC","JAM","0395f612-76a7-3bf6-8687-c4c2d38dda01",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",1,"ID",106.837234,-6.317226,9,1494287887149,8,2,"7","Lenteng Agung Barat","JAM_HEAVY_TRAFFIC","JAM","e315835e-a859-32c8-9903-ce2f19bad51d",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",3,"ID",106.762605,-6.256632,0,1493897199617,10,0,"\N","Bintaro Permai","ROAD_CLOSED_EVENT","ROAD_CLOSED","8d5d955e-4e70-39f0-bd27-abbe9111f3a2",20170509,20170509,100
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",3,"ID",106.825866,-6.240008,0,1493897192570,10,0,"\N","\N","ROAD_CLOSED_EVENT","ROAD_CLOSED","7b98f63a-13c7-3d3a-83ff-8d977b185d65",20170509,20170509,100
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",5,"ID",106.79593,-6.284921,0,1493897259873,10,0,"\N","Fatmawati","ROAD_CLOSED_EVENT","ROAD_CLOSED","c0cf0e44-79fd-32e0-9423-30e1485aa843",20170509,20170509,100
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",5,"ID",106.82567,-6.240247,0,1493897198902,10,0,"\N","\N","ROAD_CLOSED_EVENT","ROAD_CLOSED","62b1201b-f159-33f7-80e3-3d784a982d8d",20170509,20170509,100
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",5,"ID",106.825694,-6.240016,0,1493897192894,10,0,"\N","\N","ROAD_CLOSED_EVENT","ROAD_CLOSED","89481f97-97e9-3615-b39f-ea90e0ce8e33",20170509,20170509,100
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Selatan",5,"ID",106.839653,-6.302743,0,1493897251657,10,0,"\N","TB Simatupang","ROAD_CLOSED_EVENT","ROAD_CLOSED","c496ddb5-7af2-3685-8612-867dbed8ff62",20170509,20170509,100
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.855548,-6.288786,357,1494287889664,5,1,"2","Condet Raya","JAM_HEAVY_TRAFFIC","JAM","51358721-2ae7-3a2d-bd18-9d0439dc78bb",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.863791,-6.263478,88,1494287278811,6,0,"2","Condet Raya","JAM_HEAVY_TRAFFIC","JAM","af5e6bcc-0794-3313-9df4-0d9494e6ce06",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.863987,-6.260099,15,1494287501173,6,0,"7","Dewi Sartika","JAM_HEAVY_TRAFFIC","JAM","a8f7e769-311b-3d06-b4c6-5f713ae3d89d",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.864041,-6.26154,331,1494288615332,5,1,"7","Dewi Sartika","JAM_HEAVY_TRAFFIC","JAM","241e64b1-218e-3934-8a81-88e7043d7dea",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.864557,-6.262852,329,1494288025481,5,1,"2","Condet Raya","JAM_STAND_STILL_TRAFFIC","JAM","6344f3de-2d07-3284-879b-fc0667ff9901",20170509,20170509,300
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.864773,-6.262752,324,1494288128838,5,0,"7","Dewi Sartika","JAM_HEAVY_TRAFFIC","JAM","9b50790a-6385-34a7-9f2b-f41cc23e0278",20170509,20170509,200
"2017-05-09 00:07:00:000","2017-05-09 00:08:00:000","Jakarta Timur",0,"ID",106.867451,-6.234003,353,1494288062558,5,0,"7","Otto Iskandardinata","JAM_MODERATE_TRAFFIC","JAM","86cbdfe5-1054-39dd-a860-452cd118bd96",20170509,20170509,100
